,Lot Number,Product,Date,Shop Order,requested_qty,resin,Formula Sheet,packaging,colorant,misc,purging solvent,label,PRINTER ACCESSORIES,lid component door,ifu,lid component rotor,lid assembly,LABEL,pad,lid component lid,lid component,lid component cap,lid component washer,lid component hood,lid component cowl,PAD,SILICON FLUID,label stock,rubber tip,container,lid,label kit,barrel,TRAY,tip cap,discontinued,fg,cannula,plunger,bracket key,Value Stream
5087,20K16063X,8881112083,20201028,194655,0,0301001,FS10017988,5000109,,,,,PT00033969,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5088,20K16163X,8881112083,20201118,194656,0,0301001,FS10017988,5000109,,,,,PT00033969,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5089,20K16363X,8881112599,20201102,194658,0,0301001,FS10028544,5500149,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,5241008,4006202,,,,,,,,,,,,Syringe
5090,20K16463X,8881112599,20201111,194659,0,0301001,FS10028544,5500149,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,5241008,4006202,,,,,,,,,,,,Syringe
5091,20K16563X,8881412012,20201027,194660,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5092,20K16663X,8881412012,20201104,194661,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5093,20K16763X,4502570,20201104,194662,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5094,20K16863X,4502570,20201104,194663,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5095,20K16963X,4502570,20201104,194664,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5096,20K17063X,4502570,20210401,194665,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5097,20K17163X,4502570,20201104,194666,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5098,20K17263,8506SA,20201027,194667,33395.642,RM171,FS10003084,CL63R1776,,,,,X98146,,PT00006610,,,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5099,20K17363,8618RC,20201216,194676,15680.000,RM168,FS10021632,R1700,RM074,,,,,,PT00006651,,WP7417P,,,,,,,,,,,R4415,,,,WP0002PKG,,,,,,,,,Containers
5100,20K17763,31323176,20210113,194680,5400.000,RM171,FS10006055,R1680,RM170,,,PT00047930,,,PT00033502,,WP7605,,,,,,,,,R1679,,,,,,,,,,,,,,,Containers
5101,20K17863,8303SA,20210104,194681,11358.996,RM157,FS10003077,R1378B,PT00065936,,,,,,PT00052518,,,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5102,20K17963,8506SA,20210119,194682,0,RM093,FS10003084,CL63R1776,,,,,X98146,,PT00006610,,,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5103,20K18063,851201,20201202,194683,14000.000,RM171,FS10003094,R1320D,,,,,,,PT00006610,,WP851201N,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5104,20K18163,851201,20210224,194684,6000.000,RM171,FS10003094,R1320D,,,,,,,PT00006610,,WP851201N,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5105,20K18263,85121,20210127,194687,24500.000,RM171,FS10003096,R1246D,,,,,,,PT00006610,,WP8510,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5106,20K18563,8918GSTC,20201102,194690,0,RM176,DC00072176,R1700,PT00065943,,,PT00089213,,,,,PT00096202,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5107,20K18763,8900MW,20210303,194693,324.000,RM165,FS10003165,CL63R1796,,,,,,,PT00006610,,,,,,,,,,,,,R4415,,R7027MW,,,,,,,,,,,Containers
5108,20K18863,8900SA,20210203,194694,936.000,RM129,FS10003166,CL63R1796,PT00065936,,,,,,PT00006610,,,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5109,20K19263,8980,20210120,194698,21780.000,RM129,FS10003210,RM054,PT00065936,,,,,,PT00012105,,WP8980-C,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5110,20K19363,8980,20210209,194699,26580.000,RM160,FS10003210,RM054,PT00065936,,,,,,PT00012105,,WP8980-C,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5111,20K194429,WP7605,20200930,194429,3205.051,RM171,FS10006059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5112,20K194462,WP0002PKG,20210303,194462,38765.000,,FS20006470,X9902,,,,PT00097045,,,,,,R4227,R5097,,,,,,,,,,,,,,,,,,,,,,Containers
5113,20K194465,WP8980-C,20210113,194465,0,RM004,FS10002991,,,,,,,,,R7013,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5114,20K194468,WP8920,20210215,194468,13955.868,RM093,FS10002981,R1159,PT00065936,,,,,,,R7013,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5115,20K194470,WP8526,20210112,194470,0,RM004,FS10002973,,,,,,,,,R7013,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5116,20K194471,WP8520N,20210106,194471,0,RM004,FS10002970,R1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5117,20K194472,WP851201N,20210105,194472,18648.000,,FS10002967,,,,,,,,,,,,,R7067,R7068,,,,,,,,,,,,,,,,,,,,Containers
5118,20K194474,WP7417P,20201223,194474,21800.000,RM176,FS10003697,R98028,PT00065942,,X9894,,X9899,,,,PT00012252,,,,,,,WP7477,,,,,,,,,,,,,,,,,Containers
5119,20K194475,WP7102,20201223,194475,177432.818,RM160,FS10026576,,,,,,,R7616,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5120,20K194481,R7013,20210901,194481,0,RM110,FS10002800,,PT00065942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5121,20K194483,R7616,20210427,194483,159386.007,RM004,FS10007073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5122,20K194487,WP7417P,20201004,194487,900.000,RM176,FS10003697,R98028,PT00065942,,X9894,,X9899,,,,PT00012252,,,,,,,WP7477,,,,,,,,,,,,,,,,,Containers
5123,20K194526,WP7417P,20201023,194526,3600.000,RM176,FS10003697,R98028,PT00065942,,X9894,,X9899,,,,PT00012252,,,,,,,WP7477,,,,,,,,,,,,,,,,,Containers
5124,20K194527,WP7417P,20201023,194527,2425.000,RM176,FS10003697,R98028,PT00065942,,X9894,,X9899,,,,PT00012252,,,,,,,WP7477,,,,,,,,,,,,,,,,,Containers
5125,20K194528,WP7417P,20201023,194528,2400.000,RM176,FS10003697,R98028,PT00065942,,X9894,,X9899,,,,PT00012252,,,,,,,WP7477,,,,,,,,,,,,,,,,,Containers
5126,20K194557,WP8999,20201231,194557,0,RM093,FS10002996,R98028,PT00065942,,X9894,R4237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5127,20K194559,WP8986,20201216,194559,0,RM093,DC00030205,R98028,PT00065942,,X9894,R4237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5128,20K194561,WP8980-C,20210210,194561,0,RM004,FS10002991,,,,,,,,,R7013,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5129,20K194564,WP8850,20201214,194564,0,RM093,DC00030197,R98028,PT00065943,,X9894,R4226A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5130,20K194565,WP7605,20210111,194565,202952.674,RM171,FS10006059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5131,20K194570,R7624,20201021,194570,13537.576,RM093,FS10007857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5132,20K194571,WP7102,20201211,194571,182049.188,RM160,FS10026576,,,,,,,R7616,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5133,20K194573,R7075BY,20210426,194573,0,RM044,FS10002858,,RM041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5134,20K194604,WP4810,20210517,194604,279771.768,RM004,FS10006159,,,,,,,R7568,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5135,20K194608,WP8510,20201216,194608,25789.655,RM093,FS10002964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5138,20K194628,WP7029N,20201111,194628,1435.200,RM129,FS10002941,R98178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5139,20K194629,WP7605,20201116,194629,339158.880,RM171,FS10006059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5140,20K19463,8970,20210120,194700,24160.000,RM165,FS10003203,R1528A,PT00065936,,,,,,PT00006610,,WP8979,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5141,20K194674,WP8520N,20210120,194674,0,RM004,FS10002970,R1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5142,20K194675,WP7605,20210125,194675,185914.181,RM171,FS10006059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5143,20K194685,R7067,20201202,194685,47876.660,RM093,FS10002851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5144,20K194686,R7068,20201209,194686,33812.584,RM129,FS10002854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5145,20K194691,PT00096202,20201027,194691,3150.000,RM176,DC00093992,R98028,PT00065942,,X9894,PT00089214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5146,20K194706,WP7102,20201221,194706,147752.118,RM160,FS10026576,,,,,,,R7616,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5147,20K194707,WP7026,20210111,194707,0,RM004,FS10002940,R1106A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5149,20K194716,PT00096202,20210108,194716,3150.000,RM176,DC00093992,R98028,PT00065942,,X9894,PT00089214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5150,20K194723,WP8510,20201125,194723,14628.857,RM093,FS10002964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5151,20K194725,WP7102,20210113,194725,102409.748,RM160,FS10026576,,,,,,,R7616,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5153,20K194773,WP851201N,20210223,194773,26126.000,,FS10002967,,,,,,,,,,,,,R7067,R7068,,,,,,,,,,,,,,,,,,,,Containers
5154,20K194775,WP7026,20210126,194775,0,RM004,FS10002940,R1106A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Containers
5155,20K19663,8970,20210127,194702,24160.000,RM129,FS10003203,R1528A,PT00065936,,,,,,PT00006610,,WP8979,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5156,20K19763,31142222,20210113,194703,44880.000,RM165,FS10026364,R1528A,PT00065936,,,,,,PT00006643,,WP7102,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5157,20K19863,31142222,20210203,194704,24640.000,RM165,FS10026364,R1528A,PT00065936,,,,,,PT00006643,,WP7102,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5158,20K20063,8918GSTC,20210122,194715,0,RM176,DC00072176,R1700,PT00065943,,,PT00089213,,,,,PT00096202,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5159,20K20363,8998SPG2,20210106,194719,0,RM176,FS10003739,R1700,PT00065936,,,,,,PT00012137,,WP7417P,,R5097,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5160,20K20563X,8881512852,20210106,194729,0,0301001,FS10011725,PT00015840,,,,,EXP6026,,,,,,,,,,,,,,PT00009994,5241008,4001801,,,,,,,,,,,,Syringe
5161,20K20663X,8881512852,20201202,194730,0,0301001,FS10011725,PT00015840,,,,,EXP6026,,,,,,,,,,,,,,PT00009994,5241008,4001801,,,,,,,,,,,,Syringe
5162,20K20763X,8881512852,20201202,194731,0,0301001,FS10011725,PT00015840,,,,,EXP6026,,,,,,,,,,,,,,PT00009994,5241008,4001801,,,,,,,,,,,,Syringe
5163,20K20863X,8881512852,20201202,194732,0,0301001,FS10011725,PT00015840,,,,,EXP6026,,,,,,,,,,,,,,PT00009994,5241008,4001801,,,,,,,,,,,,Syringe
5164,20K20963X,8881412012,20201103,194733,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5165,20K21063X,8881412012,20201103,194734,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5166,20K21163X,8881412012,20201104,194735,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5167,20K21263X,4502570,20201111,194736,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5168,20K21363X,4502570,20210421,194737,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5169,20K21463X,4502570,20201209,194738,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5170,20K21563X,4502570,20201111,194739,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5171,20K21663X,4502570,20201125,194740,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5172,20K21763X,4502570,20201125,194741,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5173,20K21863X,1181200777,20201125,194742,0,0301001,FS10017237,5170969,,,,,PT00033969,,,,,,,,,,,,,,PT00009994,5241008R,4001801,,,,,,,,,,,,Syringe
5174,20K21963X,1181200777,20201209,194743,0,0301001,FS10017237,5170969,,,,,PT00033969,,,,,,,,,,,,,,PT00009994,5241008R,4001801,,,,,,,,,,,,Syringe
5175,20K22063X,1181200777,20201209,194744,0,0301001,FS10017237,5170969,,,,,PT00033969,,,,,,,,,,,,,,PT00009994,5241008R,4001801,,,,,,,,,,,,Syringe
5176,20K22263,85131,20210113,194746,11000.000,RM171,FS10003101,R1246D,RM170,,,,,,PT00006610,,WP8510,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5177,20K22563,8507SA,20201109,194748,77380.145,RM171,FS10003086,CL63R1776,RM170,,,,X98146,,PT00006610,,,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5178,20K23063,31144010,20210127,194753,30960.000,RM171,FS10006041,R1680,RM170,,,,,,PT00006643,,WP7605,,,,,,,,,R1679,,R4415,,,,,,,,,,,,,Containers
5179,20K23563,8527R,20210122,194758,16800.000,RM171,FS10003126,PT00049846,RM170,,,,,,PT00012105,,WP8526,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5180,20K23763,8537SA,20210202,194760,54486.432,RM171,FS10003139,CL63R1780,RM170,,,,EXP6029,,PT00006610,,,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5181,20K23963,8871,20201216,194762,3780.000,RM020,FS10021624,R1700,PT00065942,,,PT00006652,,,CL63R98234,,WP7417BL,,R5097,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5182,20K24163,8939PG2,20210111,194764,0,RM176,FS10003740,R1700,PT00062563,,,,,,PT00012137,,WP7417P,,R5097,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5183,20K24263,8979C,20210106,194765,5600.000,RM171,FS10003208,PT00044733,RM170,,,,,,PT00006610,,WP8979,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5184,20L00463,8507SA,20210104,194782,89598.115,RM171,FS10003086,CL63R1776,RM170,,,,X98151,,CL63R98334A,,,,,,,,,,,,,PT00062605,,,,,,,,,,,,,Containers
5185,20L00663,8935,20210217,194784,21200.000,RM165,FS20001205,R1292D,,,,,,,PT00006635,,WP8935,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5186,20L00763,8938,20210203,194785,13990.000,RM129,FS10003185,R1690,PT00065936,,,,,,PT00006635,,WP8935,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5187,20L00863,89671,20210210,194786,7560.000,RM171,FS10003199,R1300D,RM170,,,,,,PT00006610,,WP8965N,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5188,20L00963,8970,20210210,194787,24160.000,RM129,FS10003203,R1528A,PT00065936,,,,,,PT00006610,,WP8979,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5189,20L01063,8982,20210127,194788,25200.000,RM093,FS10003217,R1528A,PT00062563,,,PT00068683,,,CL63R9960A,,,,,,,,,,,R5098,,R4415,,,WP8982,,,,,,,,,,Containers
5190,20L01663X,8881112599,20201109,194802,0,0301001,FS10028544,5500149,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,5241008,4006202,,,,,,,,,,,,Syringe
5191,20L01763X,8881112599,20201109,194803,0,0301001,FS10028544,5500149,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,5241008,4006202,,,,,,,,,,,,Syringe
5192,20L01863X,8881112599,20201117,194804,0,0301001,FS10028544,5500149,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,5241008,4006202,,,,,,,,,,,,Syringe
5193,20L01963X,8881112599,20201116,194805,0,0301001,FS10028544,5500149,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,5241008,4006202,,,,,,,,,,,,Syringe
5194,20L02063X,8881512852,20210106,194806,0,0301001,FS10011725,PT00015840,,,,,EXP6026,,,,,,,,,,,,,,PT00009994,5241008,4001801,,,,,,,,,,,,Syringe
5195,20L02163X,8881512852,20210106,194807,0,0301001,FS10011725,PT00015840,,,,,EXP6026,,,,,,,,,,,,,,PT00009994,5241008,4001801,,,,,,,,,,,,Syringe
5196,20L02363X,8881512852,20210113,194809,0,0301001,FS10011725,PT00015840,,,,,EXP6026,,,,,,,,,,,,,,PT00009994,5241008,4001801,,,,,,,,,,,,Syringe
5197,20L02463X,8881412012,20201111,194810,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5198,20L02563X,8881412012,20201110,194811,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5199,20L02663X,8881412012,20201110,194812,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5200,20L02763X,8881412012,20201118,194813,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5201,20L02863X,4502570,20201124,194814,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5202,20L02963X,4502570,20201202,194815,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5203,20L03063X,4502570,20201202,194816,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5204,20L03163X,4502570,20201202,194817,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5205,20L03263X,4502570,20201111,194818,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5206,20L03363X,4502570,20201111,194819,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5207,20L03463X,4502570,20201111,194820,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5208,20L03563X,4502570,20201118,194821,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5209,20L03963,047,20210203,194830,42000.000,RM093,FS10026366,R1528A,PT00065936,,,PT00034301,,,PT00034377,,WP7102,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5210,20L04063,8507SA,20210104,194831,81452.784,RM171,FS10003086,CL63R1776,RM170,,,,X98146,,PT00006610,,,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5211,20L04163,85221,20210126,194832,15840.000,RM171,FS10003117,,,,,,,,PT00006610,,WP8520N,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5212,20L04363,8932,20201223,194834,2000.000,RM165,FS20001205,RM054,PT00065936,,,,,,PT00012138,,PT00013703,,,,,,,,,,,R4415,,,WP8999,,,,,,,,,,Containers
5213,20L04563,1522SA,20210215,194837,37613.722,RM129,FS10003045,R1302D,PT00065936,,,,,,PT00006610,R7013,,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5214,20L04663,31142222,20210210,194838,35360.000,RM093,FS10026364,R1528A,PT00065936,,,,,,PT00006643,,WP7102,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5215,20L05263,8507SA,20210201,194844,79009.247,RM171,FS10003086,CL63R1776,RM170,,,,X98146,,PT00006610,,,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5216,20L06263X,5551761207,20201202,194869,0,,FS10013527,EXP6001,,,,,,,,,,,,,,,,,,,,,4101801,,,,,,,,,,,,Syringe
5217,20L06363,31323333,20210201,194870,188961.875,RM106,FS10006090,,RM170,,,,,,PT00067913,,PT00075579,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5218,20L06463,8506SA,20210201,194871,89598.115,RM171,FS10003084,CL63R1776,,,,,X98146,,PT00006610,,,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5219,20L06663X,8881112599,20201202,194887,0,0301001,FS10028544,5500149,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,5241008,4006202,,,,,,,,,,,,Syringe
5220,20L06763X,8881112599,20201202,194888,0,0301001,FS10028544,5500149,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,5241008,4006202,,,,,,,,,,,,Syringe
5221,20L06863X,8881112083,20201202,194889,0,0301001,FS10017988,5000109,,,,,PT00033969,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5222,20L06963X,8881112083,20201202,194890,0,0301001,FS10017988,5000109,,,,,PT00033969,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5223,20L07063X,8881112083,20201202,194891,0,0301001,FS10017988,5000109,,,,,PT00033969,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5224,20L07163X,8881112083,20201202,194892,0,0301001,FS10017988,5000109,,,,,PT00033969,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5225,20L07263X,8881412012,20201117,194893,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5226,20L07363X,8881412012,20201117,194894,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5227,20L07463X,8881412012,20201124,194895,0,0301001,FS10020754,5500149,,,,,PT00033972,,,,,,,,,,,,,,PT00009994,5241008,4101801,,,,,,,,,,,,Syringe
5228,20L07563X,4502570,20201202,194896,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5229,20L07663X,4502570,20201202,194897,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5230,20L07763X,4502570,20201202,194898,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5231,20L07863X,4502570,20201202,194899,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5232,20L07963X,4502570,20201209,194900,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5233,20L08063X,8881907102,20201117,194901,0,0301001,FS10017466,5000231,,,,,PT00006657,,,,,,,,,,,,,,PT00009994,PT00006674,4101801,,,,,,7777129656,,,,,,Syringe
5234,20L08163X,8881907102,20201125,194902,0,0301001,FS10017466,5000231,,,,,PT00006657,,,,,,,,,,,,,,PT00009994,PT00006674,4101801,,,,,,7777129656,,,,,,Syringe
5235,20L08263X,4502570,20201118,194903,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5236,20L08363X,4502570,20201118,194904,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5237,20L08463X,4502570,20201118,194905,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5238,20L08563X,4502570,20201118,194906,0,0301001,DC00056758,5542735,,,,,EXP5050,,,,,,,,,,,,,,PT00009994,,4001204,,,,,,,,,,,,Syringe
5239,20L08763,31143897,20201110,194913,5400.000,RM171,FS10006039,R1680,,,,,,,PT00006643,,WP7605,,,,,,,,,R1679,,R4415,,,,,,,,,,,,,Containers
5240,20L09063X,5551761207,20201214,194917,0,,FS10013527,EXP6001,,,,,,,,,,,,,,,,,,,,,4101801,,,,,,,,,,,,Syringe
5241,20L09163,8989PG2,20210120,194919,6860.000,RM176,FS10003741,R1700,PT00062563,,,,,,PT00012138,,PT00013694,,R5097,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5242,20L09263,31142222,20210310,194922,18560.000,RM129,FS10026364,R1528A,PT00065936,,,,,,PT00006643,,WP7102,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5243,20L09463,8507SA,20210111,194924,96114.341,RM171,FS10003086,CL63R1776,RM170,,,,X98151,,CL63R98334A,,,,,,,,,,,,,PT00062605,,,,,,,,,,,,,Containers
5244,20L09863,8618RC,20210224,194928,9240.000,RM176,FS10021632,R1700,RM074,,,,,,PT00006651,,WP7417P,,,,,,,,,,,R4415,,,,WP0002PKG,,,,,,,,,Containers
5245,20L10163,8938,20210309,194931,14815.000,RM165,FS10003185,R1690,,,,,,,PT00006635,,WP8935,,,,,,,,,,,R4415,,,,,,,,,,,,,Containers
5246,20L10863,31143897,20210113,194950,5400.000,RM171,FS10006039,R1680,,,,,,,PT00006643,,WP7605,,,,,,,,,R1679,,R4415,,,,,,,,,,,,,Containers
5247,20L10963X,8881907102,20201124,194951,0,0301001,FS10017466,5000231,,,,,PT00006657,,,,,,,,,,,,,,PT00009994,PT00006674,4101801,,,,,,7777129656,,,,,,Syringe
5248,20L11063X,8881907102,20201202,194952,0,0301001,FS10017466,5000231,,,,,PT00006657,,,,,,,,,,,,,,PT00009994,PT00006674,4101801,,,,,,7777129656,,,,,,Syringe
