,shop_order,lot_number,Product,Date,component,BOM_qty,MOPNO,requested_qty,finished_qty,MQISS,MQREQ
0,188269,19D188269                ,PT00013699                         ,20211201,DC00017303                         ,1.000000,0,0.001,0,0,0.001
1,188269,19D188269                ,PT00013699                         ,20211201,R4226A                             ,1.000000,0,0.001,0,0,0.001
2,188269,19D188269                ,PT00013699                         ,20211201,R7515BL                            ,1.000000,0,0.001,0,0,0.001
3,199016,21K199016                ,PT00016498                         ,20211126,RM093                              ,8.718750,0,5940.000,0,0,51789.375
4,199016,21K199016                ,PT00016498                         ,20211126,RM157                              ,0,0,5940.000,0,0,0
5,199016,21K199016                ,PT00016498                         ,20211126,RM160                              ,0,0,5940.000,0,0,0
6,199016,21K199016                ,PT00016498                         ,20211126,FS10002899                         ,0,0,5940.000,0,0,0
7,199016,21K199016                ,PT00016498                         ,20211126,RM020                              ,0,0,5940.000,0,0,0
8,199016,21K199016                ,PT00016498                         ,20211126,PT00065942                         ,0.041917,0,5940.000,0,0,248.987
9,198957,21K198957                ,PT00069525                         ,20211102,RM129                              ,83.920928,20,1572.000,0,0,131923.699
10,198957,21K198957                ,PT00069525                         ,20211102,RM160                              ,0,20,1572.000,0,0,0
11,198957,21K198957                ,PT00069525                         ,20211102,RM157                              ,0,20,1572.000,0,0,0
12,198957,21K198957                ,PT00069525                         ,20211102,FS10023482                         ,0,0,1572.000,0,0,0
13,198957,21K198957                ,PT00069525                         ,20211102,RM129                              ,57.727488,25,1572.000,0,0,90747.612
14,198957,21K198957                ,PT00069525                         ,20211102,RM160                              ,0,25,1572.000,0,0,0
15,198957,21K198957                ,PT00069525                         ,20211102,RM157                              ,0,25,1572.000,0,0,0
16,198957,21K198957                ,PT00069525                         ,20211102,FS10023483                         ,0,0,1572.000,0,0,0
17,198957,21K198957                ,PT00069525                         ,20211102,X98140                             ,0,30,1572.000,0,0,0
18,198957,21K198957                ,PT00069525                         ,20211102,X98141                             ,0,30,1572.000,0,0,0
19,198957,21K198957                ,PT00069525                         ,20211102,X98142                             ,0,30,1572.000,0,0,0
20,198957,21K198957                ,PT00069525                         ,20211102,RM129                              ,35.643062,30,1572.000,0,0,56030.893
21,198957,21K198957                ,PT00069525                         ,20211102,FS10023481                         ,0,0,1572.000,0,0,0
22,198957,21K198957                ,PT00069525                         ,20211102,FS10006169                         ,0,0,1572.000,0,0,0
23,198957,21K198957                ,PT00069525                         ,20211102,CL63R1781                          ,1.000000,35,1572.000,0,0,1572.000
24,198957,21K198957                ,PT00069525                         ,20211102,CL63R1782                          ,1.000000,35,1572.000,0,0,1572.000
25,198957,21K198957                ,PT00069525                         ,20211102,CL63R1783                          ,2.000000,35,1572.000,0,0,3144.000
26,198957,21K198957                ,PT00069525                         ,20211102,DC00069150                         ,0,0,1572.000,0,0,0
27,198063,21F198063                ,PT00075579                         ,20211109,CL63R1781                          ,1.000000,35,1680.000,0,0,1680.000
28,198063,21F198063                ,PT00075579                         ,20211109,CL63R1782                          ,1.000000,35,1680.000,0,0,1680.000
29,198063,21F198063                ,PT00075579                         ,20211109,CL63R1783                          ,2.000000,35,1680.000,0,0,3360.000
30,198063,21F198063                ,PT00075579                         ,20211109,RM129                              ,49.480704,25,1680.000,0,0,83127.582
31,198063,21F198063                ,PT00075579                         ,20211109,RM160                              ,0,25,1680.000,0,0,0
32,198063,21F198063                ,PT00075579                         ,20211109,RM157                              ,0,25,1680.000,0,0,0
33,198063,21F198063                ,PT00075579                         ,20211109,FS10023483                         ,0,0,1680.000,0,0,0
34,198063,21F198063                ,PT00075579                         ,20211109,RM129                              ,71.932224,20,1680.000,0,0,120846.135
35,198063,21F198063                ,PT00075579                         ,20211109,RM160                              ,0,20,1680.000,0,0,0
36,198063,21F198063                ,PT00075579                         ,20211109,RM157                              ,0,20,1680.000,0,0,0
37,198063,21F198063                ,PT00075579                         ,20211109,FS10023482                         ,0,0,1680.000,0,0,0
38,198063,21F198063                ,PT00075579                         ,20211109,X98140                             ,0,30,1680.000,0,0,0
39,198063,21F198063                ,PT00075579                         ,20211109,X98141                             ,0,30,1680.000,0,0,0
40,198063,21F198063                ,PT00075579                         ,20211109,X98142                             ,0,30,1680.000,0,0,0
41,198063,21F198063                ,PT00075579                         ,20211109,RM129                              ,30.551208,30,1680.000,0,0,51326.030
42,198063,21F198063                ,PT00075579                         ,20211109,FS10023481                         ,0,0,1680.000,0,0,0
43,198063,21F198063                ,PT00075579                         ,20211109,FS10006169                         ,0,0,1680.000,0,0,0
44,198063,21F198063                ,PT00075579                         ,20211109,FS10006132                         ,0,0,1680.000,0,0,0
45,198693,21J198693                ,PT00075579                         ,20211109,CL63R1781                          ,1.000000,35,1680.000,0,0,1680.000
46,198693,21J198693                ,PT00075579                         ,20211109,CL63R1782                          ,1.000000,35,1680.000,0,0,1680.000
47,198693,21J198693                ,PT00075579                         ,20211109,CL63R1783                          ,2.000000,35,1680.000,0,0,3360.000
48,198693,21J198693                ,PT00075579                         ,20211109,RM129                              ,49.480704,25,1680.000,0,0,83127.583
49,198693,21J198693                ,PT00075579                         ,20211109,RM160                              ,0,25,1680.000,0,0,0
50,198693,21J198693                ,PT00075579                         ,20211109,RM157                              ,0,25,1680.000,0,0,0
51,198693,21J198693                ,PT00075579                         ,20211109,FS10023483                         ,0,0,1680.000,0,0,0
52,198693,21J198693                ,PT00075579                         ,20211109,RM129                              ,71.932224,20,1680.000,0,0,120846.136
53,198693,21J198693                ,PT00075579                         ,20211109,RM160                              ,0,20,1680.000,0,0,0
54,198693,21J198693                ,PT00075579                         ,20211109,RM157                              ,0,20,1680.000,0,0,0
55,198693,21J198693                ,PT00075579                         ,20211109,FS10023482                         ,0,0,1680.000,0,0,0
56,198693,21J198693                ,PT00075579                         ,20211109,X98140                             ,0,30,1680.000,0,0,0
57,198693,21J198693                ,PT00075579                         ,20211109,X98141                             ,0,30,1680.000,0,0,0
58,198693,21J198693                ,PT00075579                         ,20211109,X98142                             ,0,30,1680.000,0,0,0
59,198693,21J198693                ,PT00075579                         ,20211109,RM129                              ,30.551196,30,1680.000,0,0,51326.008
60,198693,21J198693                ,PT00075579                         ,20211109,FS10023481                         ,0,0,1680.000,0,0,0
61,198693,21J198693                ,PT00075579                         ,20211109,FS10006169                         ,0,0,1680.000,0,0,0
62,198693,21J198693                ,PT00075579                         ,20211109,FS10006132                         ,0,0,1680.000,0,0,0
63,199035,21K199035                ,PT00075579                         ,20211109,CL63R1781                          ,1.000000,35,1680.000,0,0,1680.000
64,199035,21K199035                ,PT00075579                         ,20211109,CL63R1782                          ,1.000000,35,1680.000,0,0,1680.000
65,199035,21K199035                ,PT00075579                         ,20211109,CL63R1783                          ,2.000000,35,1680.000,0,0,3360.000
66,199035,21K199035                ,PT00075579                         ,20211109,RM129                              ,49.480704,25,1680.000,0,0,83127.583
67,199035,21K199035                ,PT00075579                         ,20211109,RM160                              ,0,25,1680.000,0,0,0
68,199035,21K199035                ,PT00075579                         ,20211109,RM157                              ,0,25,1680.000,0,0,0
69,199035,21K199035                ,PT00075579                         ,20211109,FS10023483                         ,0,0,1680.000,0,0,0
70,199035,21K199035                ,PT00075579                         ,20211109,RM129                              ,71.932224,20,1680.000,0,0,120846.136
71,199035,21K199035                ,PT00075579                         ,20211109,RM160                              ,0,20,1680.000,0,0,0
72,199035,21K199035                ,PT00075579                         ,20211109,RM157                              ,0,20,1680.000,0,0,0
73,199035,21K199035                ,PT00075579                         ,20211109,FS10023482                         ,0,0,1680.000,0,0,0
74,199035,21K199035                ,PT00075579                         ,20211109,X98140                             ,0,30,1680.000,0,0,0
75,199035,21K199035                ,PT00075579                         ,20211109,X98141                             ,0,30,1680.000,0,0,0
76,199035,21K199035                ,PT00075579                         ,20211109,X98142                             ,0,30,1680.000,0,0,0
77,199035,21K199035                ,PT00075579                         ,20211109,RM129                              ,30.551196,30,1680.000,0,0,51326.009
78,199035,21K199035                ,PT00075579                         ,20211109,FS10023481                         ,0,0,1680.000,0,0,0
79,199035,21K199035                ,PT00075579                         ,20211109,FS10006169                         ,0,0,1680.000,0,0,0
80,199035,21K199035                ,PT00075579                         ,20211109,FS10006132                         ,0,0,1680.000,0,0,0
81,199201,21L199201                ,PT00075579                         ,20211108,CL63R1781                          ,1.000000,35,1680.000,0,0,1680.000
82,199201,21L199201                ,PT00075579                         ,20211108,CL63R1782                          ,1.000000,35,1680.000,0,0,1680.000
83,199201,21L199201                ,PT00075579                         ,20211108,CL63R1783                          ,2.000000,35,1680.000,0,0,3360.000
84,199201,21L199201                ,PT00075579                         ,20211108,RM129                              ,49.480704,25,1680.000,0,0,83127.583
85,199201,21L199201                ,PT00075579                         ,20211108,RM160                              ,0,25,1680.000,0,0,0
86,199201,21L199201                ,PT00075579                         ,20211108,RM157                              ,0,25,1680.000,0,0,0
87,199201,21L199201                ,PT00075579                         ,20211108,FS10023483                         ,0,0,1680.000,0,0,0
88,199201,21L199201                ,PT00075579                         ,20211108,RM129                              ,71.932224,20,1680.000,0,0,120846.136
89,199201,21L199201                ,PT00075579                         ,20211108,RM160                              ,0,20,1680.000,0,0,0
90,199201,21L199201                ,PT00075579                         ,20211108,RM157                              ,0,20,1680.000,0,0,0
91,199201,21L199201                ,PT00075579                         ,20211108,FS10023482                         ,0,0,1680.000,0,0,0
92,199201,21L199201                ,PT00075579                         ,20211108,X98140                             ,0,30,1680.000,0,0,0
93,199201,21L199201                ,PT00075579                         ,20211108,X98141                             ,0,30,1680.000,0,0,0
94,199201,21L199201                ,PT00075579                         ,20211108,X98142                             ,0,30,1680.000,0,0,0
95,199201,21L199201                ,PT00075579                         ,20211108,RM129                              ,30.551196,30,1680.000,0,0,51326.009
96,199201,21L199201                ,PT00075579                         ,20211108,FS10023481                         ,0,0,1680.000,0,0,0
97,199201,21L199201                ,PT00075579                         ,20211108,FS10006169                         ,0,0,1680.000,0,0,0
98,199201,21L199201                ,PT00075579                         ,20211108,FS10006132                         ,0,0,1680.000,0,0,0
99,199034,21K199034                ,PT00075579                         ,20211109,CL63R1781                          ,1.000000,35,2928.000,0,0,2928.000
100,199034,21K199034                ,PT00075579                         ,20211109,CL63R1782                          ,1.000000,35,2928.000,0,0,2928.000
101,199034,21K199034                ,PT00075579                         ,20211109,CL63R1783                          ,2.000000,35,2928.000,0,0,5856.000
102,199034,21K199034                ,PT00075579                         ,20211109,RM129                              ,49.480704,25,2928.000,0,0,144879.501
103,199034,21K199034                ,PT00075579                         ,20211109,RM160                              ,0,25,2928.000,0,0,0
104,199034,21K199034                ,PT00075579                         ,20211109,RM157                              ,0,25,2928.000,0,0,0
105,199034,21K199034                ,PT00075579                         ,20211109,FS10023483                         ,0,0,2928.000,0,0,0
106,199034,21K199034                ,PT00075579                         ,20211109,RM129                              ,71.932224,20,2928.000,0,0,210617.552
107,199034,21K199034                ,PT00075579                         ,20211109,RM160                              ,0,20,2928.000,0,0,0
108,199034,21K199034                ,PT00075579                         ,20211109,RM157                              ,0,20,2928.000,0,0,0
109,199034,21K199034                ,PT00075579                         ,20211109,FS10023482                         ,0,0,2928.000,0,0,0
110,199034,21K199034                ,PT00075579                         ,20211109,X98140                             ,0,30,2928.000,0,0,0
111,199034,21K199034                ,PT00075579                         ,20211109,X98141                             ,0,30,2928.000,0,0,0
112,199034,21K199034                ,PT00075579                         ,20211109,X98142                             ,0,30,2928.000,0,0,0
113,199034,21K199034                ,PT00075579                         ,20211109,RM129                              ,30.551196,30,2928.000,0,0,89453.902
114,199034,21K199034                ,PT00075579                         ,20211109,FS10023481                         ,0,0,2928.000,0,0,0
115,199034,21K199034                ,PT00075579                         ,20211109,FS10006169                         ,0,0,2928.000,0,0,0
116,199034,21K199034                ,PT00075579                         ,20211109,FS10006132                         ,0,0,2928.000,0,0,0
117,198350,                         ,PT00104294                         ,20211201,DC00111058                         ,0,0,1.000,0,0,0
118,198350,                         ,PT00104294                         ,20211201,RM054                              ,0.527525,0,1.000,0,0,0.528
119,198350,                         ,PT00104294                         ,20211201,RM129                              ,37.405401,0,1.000,0,0,37.405
120,198547,                         ,PT00104294                         ,20211201,DC00111058                         ,0,0,1.000,0,0,0
121,198547,                         ,PT00104294                         ,20211201,RM054                              ,0.527525,0,1.000,0,0,0.528
122,198547,                         ,PT00104294                         ,20211201,RM129                              ,37.405401,0,1.000,0,0,37.406
123,198346,21G198346                ,PT00104295                         ,20211201,DC00111059                         ,0,0,1.000,0,0,0
124,198346,21G198346                ,PT00104295                         ,20211201,RM026                              ,1.461922,0,1.000,0,0,1.462
125,198346,21G198346                ,PT00104295                         ,20211201,RM129                              ,36.281291,0,1.000,0,0,36.281
126,198347,                         ,PT00104295                         ,20211201,DC00111059                         ,0,0,1.000,0,0,0
127,198347,                         ,PT00104295                         ,20211201,RM026                              ,1.461922,0,1.000,0,0,1.462
128,198347,                         ,PT00104295                         ,20211201,RM129                              ,36.281291,0,1.000,0,0,36.281
129,198348,                         ,PT00104295                         ,20211201,DC00111059                         ,0,0,1.000,0,0,0
130,198348,                         ,PT00104295                         ,20211201,RM026                              ,1.461922,0,1.000,0,0,1.462
131,198348,                         ,PT00104295                         ,20211201,RM129                              ,36.281291,0,1.000,0,0,36.281
132,199121,                         ,RM165                              ,20211128,RM054                              ,0,888,368000.000,0,0,0
133,199121,                         ,RM165                              ,20211128,RM174                              ,0,888,368000.000,0,0,0
134,199121,                         ,RM165                              ,20211128,PT00007239                         ,0.010300,888,368000.000,0,0,3790.400
135,199121,                         ,RM165                              ,20211128,RM164                              ,0.028840,888,368000.000,0,0,10613.120
136,199121,                         ,RM165                              ,20211128,FS20002746                         ,0,0,368000.000,0,0,0
137,199121,                         ,RM165                              ,20211128,PT00007241                         ,0.100000,888,368000.000,0,0,36800.000
138,199121,                         ,RM165                              ,20211128,RM162                              ,0.733360,888,368000.000,0,0,269876.480
139,199121,                         ,RM165                              ,20211128,RM175                              ,0.154500,888,368000.000,0,0,56856.000
140,199211,                         ,RM165                              ,20211214,RM054                              ,0,888,368000.000,0,0,0
141,199211,                         ,RM165                              ,20211214,RM174                              ,0,888,368000.000,0,0,0
142,199211,                         ,RM165                              ,20211214,PT00007239                         ,0.010300,888,368000.000,0,0,3790.400
143,199211,                         ,RM165                              ,20211214,RM164                              ,0.028840,888,368000.000,0,0,10613.120
144,199211,                         ,RM165                              ,20211214,FS20002746                         ,0,0,368000.000,0,0,0
145,199211,                         ,RM165                              ,20211214,PT00007241                         ,0.100000,888,368000.000,0,0,36800.000
146,199211,                         ,RM165                              ,20211214,RM162                              ,0.733360,888,368000.000,0,0,269876.480
147,199211,                         ,RM165                              ,20211214,RM175                              ,0.154500,888,368000.000,0,0,56856.000
148,199212,                         ,RM165                              ,20211214,RM054                              ,0,888,368000.000,0,0,0
149,199212,                         ,RM165                              ,20211214,RM174                              ,0,888,368000.000,0,0,0
150,199212,                         ,RM165                              ,20211214,PT00007239                         ,0.010300,888,368000.000,0,0,3790.400
151,199212,                         ,RM165                              ,20211214,RM164                              ,0.028840,888,368000.000,0,0,10613.120
152,199212,                         ,RM165                              ,20211214,FS20002746                         ,0,0,368000.000,0,0,0
153,199212,                         ,RM165                              ,20211214,PT00007241                         ,0.100000,888,368000.000,0,0,36800.000
154,199212,                         ,RM165                              ,20211214,RM162                              ,0.733360,888,368000.000,0,0,269876.480
155,199212,                         ,RM165                              ,20211214,RM175                              ,0.154500,888,368000.000,0,0,56856.000
156,199213,                         ,RM165                              ,20211214,RM054                              ,0,888,368000.000,0,0,0
157,199213,                         ,RM165                              ,20211214,RM174                              ,0,888,368000.000,0,0,0
158,199213,                         ,RM165                              ,20211214,PT00007239                         ,0.010300,888,368000.000,0,0,3790.400
159,199213,                         ,RM165                              ,20211214,RM164                              ,0.028840,888,368000.000,0,0,10613.120
160,199213,                         ,RM165                              ,20211214,FS20002746                         ,0,0,368000.000,0,0,0
161,199213,                         ,RM165                              ,20211214,PT00007241                         ,0.100000,888,368000.000,0,0,36800.000
162,199213,                         ,RM165                              ,20211214,RM162                              ,0.733360,888,368000.000,0,0,269876.480
163,199213,                         ,RM165                              ,20211214,RM175                              ,0.154500,888,368000.000,0,0,56856.000
164,199214,                         ,RM165                              ,20211214,RM054                              ,0,888,368000.000,0,0,0
165,199214,                         ,RM165                              ,20211214,RM174                              ,0,888,368000.000,0,0,0
166,199214,                         ,RM165                              ,20211214,PT00007239                         ,0.010300,888,368000.000,0,0,3790.400
167,199214,                         ,RM165                              ,20211214,RM164                              ,0.028840,888,368000.000,0,0,10613.120
168,199214,                         ,RM165                              ,20211214,FS20002746                         ,0,0,368000.000,0,0,0
169,199214,                         ,RM165                              ,20211214,PT00007241                         ,0.100000,888,368000.000,0,0,36800.000
170,199214,                         ,RM165                              ,20211214,RM162                              ,0.733360,888,368000.000,0,0,269876.480
171,199214,                         ,RM165                              ,20211214,RM175                              ,0.154500,888,368000.000,0,0,56856.000
172,198357,21G198357                ,RM168                              ,20211117,RM174                              ,0.700000,888,904212.330,0,0,632948.631
173,198357,21G198357                ,RM168                              ,20211117,RM177                              ,0.300000,888,904212.330,0,0,271263.699
174,198357,21G198357                ,RM168                              ,20211117,FS20004277                         ,0,0,904212.330,0,0,0
175,199240,21L199240                ,RM168                              ,20211126,RM174                              ,0.700000,888,908477.483,0,0,635934.238
176,199240,21L199240                ,RM168                              ,20211126,RM177                              ,0.300000,888,908477.483,0,0,272543.245
177,199240,21L199240                ,RM168                              ,20211126,FS20004277                         ,0,0,908477.483,0,0,0
178,197165,21D197165                ,RM169                              ,20211117,RM004                              ,0,0,2848.923,0,0,0
179,197165,21D197165                ,RM169                              ,20211117,RM093                              ,0,0,2848.923,0,0,0
180,197165,21D197165                ,RM169                              ,20211117,RM106                              ,0,0,2848.923,0,0,0
181,197165,21D197165                ,RM169                              ,20211117,RM154                              ,0,0,2848.923,0,0,0
182,197165,21D197165                ,RM169                              ,20211117,RM171                              ,0,0,2848.923,0,0,0
183,197165,21D197165                ,RM169                              ,20211117,RM026                              ,0,0,2848.923,0,0,0
184,197165,21D197165                ,RM169                              ,20211117,RM067                              ,0,0,2848.923,0,0,0
185,197165,21D197165                ,RM169                              ,20211117,RM170                              ,0,0,2848.923,0,0,0
186,197165,21D197165                ,RM169                              ,20211117,RM112                              ,0,0,2848.923,0,0,0
187,197165,21D197165                ,RM169                              ,20211117,RM129                              ,0,0,2848.923,0,0,0
188,197165,21D197165                ,RM169                              ,20211117,RM054                              ,0,0,2848.923,0,0,0
189,197165,21D197165                ,RM169                              ,20211117,RM220                              ,0,0,2848.923,0,0,0
190,197165,21D197165                ,RM169                              ,20211117,FS20005712                         ,0,0,2848.923,0,0,0
191,198787,21J198787                ,R7013                              ,20211116,FS10002800                         ,0,0,174000.000,0,0,0
192,198787,21J198787                ,R7013                              ,20211116,RM020                              ,0,20,174000.000,0,0,0
193,198787,21J198787                ,R7013                              ,20211116,PT00065942                         ,0.001400,0,174000.000,0,0,243.600
194,198787,21J198787                ,R7013                              ,20211116,RM110                              ,0.282800,20,174000.000,0,0,49207.200
195,199006,21L199006                ,R7036                              ,20211117,RM160                              ,0,50,25200.000,0,0,0
196,199006,21L199006                ,R7036                              ,20211117,RM157                              ,0,50,25200.000,0,0,0
197,199006,21L199006                ,R7036                              ,20211117,RM093                              ,0,50,25200.000,0,0,0
198,199006,21L199006                ,R7036                              ,20211117,FS10002821                         ,0,0,25200.000,0,0,0
199,199006,21L199006                ,R7036                              ,20211117,RM054                              ,0,50,25200.000,0,0,0
200,199006,21L199006                ,R7036                              ,20211117,PT00065936                         ,0.161184,0,25200.000,0,0,4061.837
201,199006,21L199006                ,R7036                              ,20211117,PT00103021                         ,0,0,25200.000,0,0,0
202,199006,21L199006                ,R7036                              ,20211117,RM129                              ,30.583601,50,25200.000,0,0,770706.745
203,199220,21L199220                ,R7040                              ,20211117,RM129                              ,2.392000,20,20.000,0,0,47.840
204,199220,21L199220                ,R7040                              ,20211117,RM160                              ,0,20,20.000,0,0,0
205,199220,21L199220                ,R7040                              ,20211117,RM157                              ,0,20,20.000,0,0,0
206,199220,21L199220                ,R7040                              ,20211117,RM093                              ,0,20,20.000,0,0,0
207,199220,21L199220                ,R7040                              ,20211117,FS10002829                         ,0,0,20.000,0,0,0
208,199221,21L199221                ,R7040                              ,20211117,RM129                              ,2.392000,20,20.000,0,0,47.840
209,199221,21L199221                ,R7040                              ,20211117,RM160                              ,0,20,20.000,0,0,0
210,199221,21L199221                ,R7040                              ,20211117,RM157                              ,0,20,20.000,0,0,0
211,199221,21L199221                ,R7040                              ,20211117,RM093                              ,0,20,20.000,0,0,0
212,199221,21L199221                ,R7040                              ,20211117,FS10002829                         ,0,0,20.000,0,0,0
213,199210,TSTA111221               ,R7041                              ,20211117,FS20005529                         ,0,0,200.000,0,0,0
214,199210,TSTA111221               ,R7041                              ,20211117,RM129                              ,0.916020,40,200.000,0,0,183.204
215,199210,TSTA111221               ,R7041                              ,20211117,PT00065936                         ,0.004550,40,200.000,0,0,0.910
216,199223,21L199223                ,R7041                              ,20211117,FS20005529                         ,0,0,500.000,0,0,0
217,199223,21L199223                ,R7041                              ,20211117,RM129                              ,0.916022,40,500.000,0,0,458.011
218,199223,21L199223                ,R7041                              ,20211117,PT00065936                         ,0.014000,40,500.000,0,0,7.000
219,199222,21L199222                ,R7041                              ,20211118,FS20005529                         ,0,0,5700.000,0,0,0
220,199222,21L199222                ,R7041                              ,20211118,RM129                              ,0.916022,40,5700.000,0,0,5221.325
221,199222,21L199222                ,R7041                              ,20211118,PT00065936                         ,0.012823,40,5700.000,0,0,73.090
222,198810,21J198810                ,R7068                              ,20211125,RM129                              ,1.445600,25,268.000,0,0.001,387.421
223,198810,21J198810                ,R7068                              ,20211125,FS10002854                         ,0,0,268.000,0,0,0
224,199235,                         ,R7449                              ,20211117,FS10002879                         ,0,0,10.000,0,0,0
225,199235,                         ,R7449                              ,20211117,RM020                              ,0,0,10.000,0,0,0
226,199235,                         ,R7449                              ,20211117,RM157                              ,0,0,10.000,0,0,0
227,199235,                         ,R7449                              ,20211117,RM160                              ,0,0,10.000,0,0,0
228,199235,                         ,R7449                              ,20211117,PT00065942                         ,0.046442,0,10.000,0,0,0.464
229,199235,                         ,R7449                              ,20211117,RM093                              ,9.474231,0,10.000,0,0,94.742
230,198788,21J198788                ,R7616                              ,20211120,RM171                              ,0.615680,20,87000.000,0,0,53564.160
231,198788,21J198788                ,R7616                              ,20211120,RM106                              ,0,20,87000.000,0,0,0
232,198788,21J198788                ,R7616                              ,20211120,RM004                              ,0,20,87000.000,0,0,0
233,198788,21J198788                ,R7616                              ,20211120,FS10007073                         ,0,0,87000.000,0,0,0
234,198524,21H198524                ,R7622                              ,20211124,RM093                              ,5.011968,20,12096.000,0,0,60624.765
235,198524,21H198524                ,R7622                              ,20211124,FS10007858                         ,0,0,12096.000,0,0,0
236,199178,21L199178                ,R7622                              ,20211124,RM093                              ,5.011968,20,12096.000,0,0,60624.765
237,199178,21L199178                ,R7622                              ,20211124,FS10007858                         ,0,0,12096.000,0,0,0
238,198523,21H198523                ,R7624                              ,20211202,RM093                              ,4.596800,20,12096.000,0,0,55602.893
239,198523,21H198523                ,R7624                              ,20211202,FS10007857                         ,0,0,12096.000,0,0,0
240,199179,21L199179                ,R7624                              ,20211122,RM093                              ,4.596800,20,12672.000,0,0,58250.650
241,199179,21L199179                ,R7624                              ,20211122,FS10007857                         ,0,0,12672.000,0,0,0
242,199193,21L03763                 ,R7642B                             ,20211116,DC00005093                         ,0,0,144000.000,0,0,0
243,199193,21L03763                 ,R7642B                             ,20211117,0301009                            ,0.011580,888,144000.000,0,555.840,1667.520
244,199194,21L03863                 ,R7642B                             ,20211118,DC00005093                         ,0,0,144000.000,0,0,0
245,199194,21L03863                 ,R7642B                             ,20211122,0301009                            ,0.011580,888,144000.000,0,0,1667.520
246,199236,21L05763                 ,R7642B                             ,20211125,DC00005093                         ,0,0,144000.000,0,0,0
247,199236,21L05763                 ,R7642B                             ,20211129,0301009                            ,0.011580,888,144000.000,0,0,1667.520
248,199230,                         ,R8985                              ,20211117,FS10002879                         ,0,0,10.000,0,0,0
249,199230,                         ,R8985                              ,20211117,RM020                              ,0,0,10.000,0,0,0
250,199230,                         ,R8985                              ,20211117,RM157                              ,0,0,10.000,0,0,0
251,199230,                         ,R8985                              ,20211117,RM160                              ,0,0,10.000,0,0,0
252,199230,                         ,R8985                              ,20211117,PT00065942                         ,0.046442,0,10.000,0,0,0.464
253,199230,                         ,R8985                              ,20211117,RM093                              ,9.474231,0,10.000,0,0,94.742
254,199230,                         ,R8985                              ,20211116,X9894                              ,0,30,10.000,0,0,0
255,199230,                         ,R8985                              ,20211116,R98027                             ,34.995748,30,10.000,0,0,349.957
256,199230,                         ,R8985                              ,20211116,R98028                             ,5.948536,30,10.000,0,0,59.485
257,199230,                         ,R8985                              ,20211116,X9898                              ,0,30,10.000,0,0,0
258,199230,                         ,R8985                              ,20211116,X9899                              ,0,30,10.000,0,0,0
259,199230,                         ,R8985                              ,20211116,FS10007083                         ,0,0,10.000,0,0,0
260,198775,21J198775                ,WP0002PKG                          ,20211130,R4370                              ,5.000000,20,6000.000,0,0,30000.000
261,198775,21J198775                ,WP0002PKG                          ,20211130,R4371                              ,5.000000,20,6000.000,0,0,30000.000
262,198775,21J198775                ,WP0002PKG                          ,20211130,R4227                              ,5.000000,20,6000.000,0,0,30000.000
263,198775,21J198775                ,WP0002PKG                          ,20211130,R5097                              ,1.000000,20,6000.000,0,0,6000.000
264,198775,21J198775                ,WP0002PKG                          ,20211130,X9902                              ,1.000000,20,6000.000,0,0,6000.000
265,198775,21J198775                ,WP0002PKG                          ,20211130,FS20006470                         ,0,0,6000.000,0,0,0
266,198775,21J198775                ,WP0002PKG                          ,20211130,PT00097045                         ,5.000000,0,6000.000,0,0,30000.000
267,197985,21F197985                ,WP4810                             ,20211116,RM171                              ,7.146880,40,16560.000,0,0,118352.333
268,197985,21F197985                ,WP4810                             ,20211116,RM106                              ,0,40,16560.000,0,0,0
269,197985,21F197985                ,WP4810                             ,20211116,RM004                              ,0,40,16560.000,0,0,0
270,197985,21F197985                ,WP4810                             ,20211116,FS10006153                         ,0,0,16560.000,0,0,0
271,197985,21F197985                ,WP4810                             ,20211116,R7568                              ,1.000000,40,16560.000,0,0,16560.000
272,197985,21F197985                ,WP4810                             ,20211116,FS10006159                         ,0,0,16560.000,0,0,0
273,199072,21K199072                ,WP7024K                            ,20211223,RM106                              ,0,40,7776.000,0,0,0
274,199072,21K199072                ,WP7024K                            ,20211223,RM171                              ,2.704000,40,7776.000,0,0,21026.304
275,199072,21K199072                ,WP7024K                            ,20211223,RM004                              ,0,40,7776.000,0,0,0
276,199072,21K199072                ,WP7024K                            ,20211223,FS10002803                         ,0,0,7776.000,0,0,0
277,199072,21K199072                ,WP7024K                            ,20211222,R7013                              ,1.000000,888,7776.000,0,0,7776.000
278,199072,21K199072                ,WP7024K                            ,20211222,FS10002938                         ,0,0,7776.000,0,0,0
279,198691,21J198691                ,WP7026                             ,20211116,RM106                              ,0,40,864.000,0,0,0
280,198691,21J198691                ,WP7026                             ,20211116,RM171                              ,79.708600,40,864.000,0,0,68868.230
281,198691,21J198691                ,WP7026                             ,20211116,RM004                              ,0,40,864.000,0,0,0
282,198691,21J198691                ,WP7026                             ,20211116,FS10002806                         ,0,0,864.000,0,0,0
283,198691,21J198691                ,WP7026                             ,20211116,R1106A                             ,1.000000,40,864.000,0,0,864.000
284,198691,21J198691                ,WP7026                             ,20211116,FS10002940                         ,0,0,864.000,0,0,0
285,198753,21J198753                ,WP7026                             ,20211116,RM106                              ,0,40,936.000,0,0,0
286,198753,21J198753                ,WP7026                             ,20211116,RM171                              ,79.708600,40,936.000,0,0,74607.249
